,tin,mahalla,mahalla_code,viloyat,tuman,sektor,coato,region_id,district_id
4123,207015824,TINCHLIK,9930,Samarqand viloyati,Paxtachi tumani,1,1718230,6,79
4124,202637039,TUGʻOLON,10019,Samarqand viloyati,Paxtachi tumani,1,1718230,6,79
4125,202637402,DOʻNG,10082,Samarqand viloyati,Paxtachi tumani,2,1718230,6,79
4126,202637347,ZARAFSHON,10084,Samarqand viloyati,Paxtachi tumani,2,1718230,6,79
4127,202944314,MARKAZ,6940,Toshkent viloyati,Yangiyo‘l tumani,3,1727259,10,131
4128,203790704,MIRZO ULUGʻBEK,6943,Toshkent viloyati,Yangiyo‘l tumani,3,1727259,10,131
4129,206960553,XOʻJAOBOD,6941,Toshkent viloyati,Yangiyo‘l tumani,3,1727259,10,131
4130,202944281,OZOD,6939,Toshkent viloyati,Yangiyo‘l tumani,3,1727259,10,131
4131,202944298,MINGBULOQ,6930,Toshkent viloyati,Yangiyo‘l tumani,3,1727259,10,131
4132,202944535,GULBAHOR,6944,Toshkent viloyati,Yangiyo‘l tumani,4,1727259,10,131
4133,202067985,YANGI TURMUSH,8684,Xorazm viloyati,Shovot tumani,4,1733230,12,156
4134,204400238,ESHON - QALʻA,10564,Xorazm viloyati,Shovot tumani,4,1733230,12,156
4135,200710796,QAYRAGʻOCH,2859,Qashqadaryo viloyati,Yakkabog‘ tumani,3,1710250,3,50
4136,202668277,MADANIYAT,2862,Qashqadaryo viloyati,Yakkabog‘ tumani,3,1710250,3,50
4137,206883783,NAVRUZ,2864,Qashqadaryo viloyati,Yakkabog‘ tumani,3,1710250,3,50
4138,202569036,UYGʻUR,2865,Qashqadaryo viloyati,Yakkabog‘ tumani,3,1710250,3,50
4139,205707272,ULAMJI,2866,Qashqadaryo viloyati,Yakkabog‘ tumani,3,1710250,3,50
4140,200711050,ESKI YAKKABOGʻ,2872,Qashqadaryo viloyati,Yakkabog‘ tumani,3,1710250,3,50
4141,203375340,DOʻRMON,6618,Toshkent viloyati,Qibray tumani,3,1727248,10,126
4142,203632789,FIDOKOR,6617,Toshkent viloyati,Qibray tumani,3,1727248,10,126
4143,202985113,FAROVON,6616,Toshkent viloyati,Qibray tumani,3,1727248,10,126
4144,203556455,YANGI YOʻL,6614,Toshkent viloyati,Qibray tumani,3,1727248,10,126
4145,203273792,OʻNQOʻRGʻON,6613,Toshkent viloyati,Qibray tumani,3,1727248,10,126
4146,203980863,YANGI OʻNQOʻRGʻON,6634,Toshkent viloyati,Qibray tumani,3,1727248,10,126
4147,203351735,GULISTON,6632,Toshkent viloyati,Qibray tumani,3,1727248,10,126
4148,203644092,PARVOZ,6631,Toshkent viloyati,Qibray tumani,3,1727248,10,126
4149,203667586,MUSTAQILLIK,6642,Toshkent viloyati,Qibray tumani,4,1727248,10,126
4150,203738505,CHINOBOD,6653,Toshkent viloyati,Qibray tumani,4,1727248,10,126
4151,202938201,HOSILDOR,6650,Toshkent viloyati,Qibray tumani,4,1727248,10,126
4152,202927950,ALISHER NAVOIY,6648,Toshkent viloyati,Qibray tumani,4,1727248,10,126
4153,305037075,PARCHAKENT,2474,Qashqadaryo viloyati,Kitob tumani,1,1710232,3,42
4154,207128596,ZIYOKOR,8354,Xorazm viloyati,Gurlan tumani,1,1733208,12,149
4155,202905718,YANGI BOG,8345,Xorazm viloyati,Gurlan tumani,1,1733208,12,149
4156,202632235,MADADKOR,8344,Xorazm viloyati,Gurlan tumani,1,1733208,12,149
4157,207128138,DOʻSTLIK,8347,Xorazm viloyati,Gurlan tumani,1,1733208,12,149
4158,207128651,DEHQONOBOD,8365,Xorazm viloyati,Gurlan tumani,2,1733208,12,149
4159,207128675,BOLDOQLI,8366,Xorazm viloyati,Gurlan tumani,2,1733208,12,149
4160,202632228,YANGI ASR,8355,Xorazm viloyati,Gurlan tumani,2,1733208,12,149
4161,207130176,OLCHIN,8356,Xorazm viloyati,Gurlan tumani,2,1733208,12,149
4162,207189284,QIYOT,8812,Xorazm viloyati,Xiva shahar,2,1733406,12,209
4163,202942238,LOLAZOR,8811,Xorazm viloyati,Xiva shahar,2,1733406,12,209
4164,202896327,YANGI XAYOT,8813,Xorazm viloyati,Xiva shahar,2,1733406,12,209
4165,202527364,BINOKOR,8816,Xorazm viloyati,Xiva shahar,3,1733406,12,209
4166,202549614,GULIRAYXON,8814,Xorazm viloyati,Xiva shahar,3,1733406,12,209
4167,202919873,SANGAR,8823,Xorazm viloyati,Xiva shahar,4,1733406,12,209
4168,202928815,GILAMCHI,8822,Xorazm viloyati,Xiva shahar,4,1733406,12,209
4169,207139194,DARHON,6952,Toshkent viloyati,Yangiyo‘l tumani,4,1727259,10,131
4170,202944543,AHIL,6949,Toshkent viloyati,Yangiyo‘l tumani,4,1727259,10,131
4171,202710755,MUSTAQILLIK,7246,Toshkent viloyati,Yangiyo‘l shahar,1,1727424,10,206
4172,202710787,FAYZLI,7247,Toshkent viloyati,Yangiyo‘l shahar,1,1727424,10,206
4173,202678906,RAMADON,7248,Toshkent viloyati,Yangiyo‘l shahar,2,1727424,10,206
4174,202775113,BAXT,7253,Toshkent viloyati,Yangiyo‘l shahar,3,1727424,10,206
4175,202678898,MEZON,7252,Toshkent viloyati,Yangiyo‘l shahar,3,1727424,10,206
4176,202678881,NAVROʻZ,7257,Toshkent viloyati,Yangiyo‘l shahar,4,1727424,10,206
4177,207273576,MEVAZOR,7256,Toshkent viloyati,Yangiyo‘l shahar,4,1727424,10,206
4178,202955799,NAVBAHOR,6646,Toshkent viloyati,Qibray tumani,4,1727248,10,126
4179,202637308,NAYMAN,10071,Samarqand viloyati,Paxtachi tumani,2,1718230,6,79
4180,202637204,UKRASH,10032,Samarqand viloyati,Paxtachi tumani,2,1718230,6,79
4181,202637394,URGʻUCH,10030,Samarqand viloyati,Paxtachi tumani,2,1718230,6,79
4182,206815035,KESHTALI,10027,Samarqand viloyati,Paxtachi tumani,2,1718230,6,79
4183,202637212,BOLTALI,10028,Samarqand viloyati,Paxtachi tumani,2,1718230,6,79
4184,202918226,FAYZOBOD,6983,Toshkent viloyati,Toshkent tumani,1,1727265,10,132
4185,202918431,ISTIQBOL,6968,Toshkent viloyati,Toshkent tumani,1,1727265,10,132
4186,202918574,SIRGʻALI,6999,Toshkent viloyati,Toshkent tumani,2,1727265,10,132
4187,203937258,QOʻSH HOVUZ,5034,Samarqand viloyati,Samarqand shahar,2,1718401,6,179
4188,205806584,PASHMON,1795,Buxoro viloyati,Shofirkon tumani,2,1706258,1,24
4189,203974918,MIRZOQUL,1793,Buxoro viloyati,Shofirkon tumani,2,1706258,1,24
4190,203974957,JILVON,1790,Buxoro viloyati,Shofirkon tumani,2,1706258,1,24
4191,202914840,BOGIAFZAL,1789,Buxoro viloyati,Shofirkon tumani,2,1706258,1,24
4192,206450974,SULTONOBOD,1812,Buxoro viloyati,Shofirkon tumani,3,1706258,1,24
4193,203093843,UZUMZOR,2352,Qashqadaryo viloyati,Qarshi tumani,1,1710224,3,40
4194,203110623,POTRON,2350,Qashqadaryo viloyati,Qarshi tumani,1,1710224,3,40
4195,205120997,SOXIBKOR,2349,Qashqadaryo viloyati,Qarshi tumani,1,1710224,3,40
4196,203107696,SHODLIK,2368,Qashqadaryo viloyati,Qarshi tumani,2,1710224,3,40
4197,204100714,MEVAZOR,2361,Qashqadaryo viloyati,Qarshi tumani,2,1710224,3,40
4198,202876034,QAXRAMON,6127,Sirdaryo viloyati,Xovos tumani,4,1724235,8,105
4199,202933564,AXILLIK,10955,Sirdaryo viloyati,Guliston shahar,1,1724401,8,184
4200,204494841,OQ - KOʻL,10561,Xorazm viloyati,Shovot tumani,4,1733230,12,156
4201,204496729,ARBEK,10563,Xorazm viloyati,Shovot tumani,4,1733230,12,156
4202,205544990,BOʻYRACHI,8694,Xorazm viloyati,Shovot tumani,4,1733230,12,156
4203,205942955,OQ - KO'L,10558,Xorazm viloyati,Shovot tumani,4,1733230,12,156
4204,206855975,BOTIRLAR,8691,Xorazm viloyati,Shovot tumani,4,1733230,12,156
4205,204486297,KATQALʻA,8689,Xorazm viloyati,Shovot tumani,4,1733230,12,156
4206,202600551,DASHYAQ,8614,Xorazm viloyati,Xiva tumani,1,1733226,12,155
4207,205202625,QORAQUM,8613,Xorazm viloyati,Xiva tumani,1,1733226,12,155
4208,302808004,OQYOP,8615,Xorazm viloyati,Xiva tumani,1,1733226,12,155
4209,303506649,ISTIQLOL,8623,Xorazm viloyati,Xiva tumani,2,1733226,12,155
4210,207300534,PARISHA,10924,Xorazm viloyati,Xiva tumani,2,1733226,12,155
4211,207300462,ATAJON TURA,10923,Xorazm viloyati,Xiva tumani,2,1733226,12,155
4212,202706047,YANGI HAYOT,3769,Namangan viloyati,Uchqo‘rg‘on tumani,4,1714234,5,66
4213,202706030,TINCHLIK,3764,Namangan viloyati,Uchqo‘rg‘on tumani,4,1714234,5,66
4214,202705927,SANOAT,3762,Namangan viloyati,Uchqo‘rg‘on tumani,4,1714234,5,66
4215,202705981,KATTAMOʻGʻOL,3757,Namangan viloyati,Uchqo‘rg‘on tumani,4,1714234,5,66
4216,202769934,BESHSERKA,3290,Namangan viloyati,Mingbuloq tumani,1,1714204,5,59
4217,202766646,YOSHLIK,3291,Namangan viloyati,Mingbuloq tumani,1,1714204,5,59
4218,202766725,QOZOQOVUL,3295,Namangan viloyati,Mingbuloq tumani,1,1714204,5,59
4219,202753132,QOLGANDARYO,3296,Namangan viloyati,Mingbuloq tumani,1,1714204,5,59
4220,202766796,TOLLIK,3301,Namangan viloyati,Mingbuloq tumani,1,1714204,5,59
4221,202753124,MOMOXON,3298,Namangan viloyati,Mingbuloq tumani,1,1714204,5,59
4222,202730192,OYBEK,3300,Namangan viloyati,Mingbuloq tumani,1,1714204,5,59
4223,202753195,BALAND GURTEPA,3304,Namangan viloyati,Mingbuloq tumani,2,1714204,5,59
4224,202745649,MADANIYAT,3307,Namangan viloyati,Mingbuloq tumani,2,1714204,5,59
4225,207204193,UYGʻUR,8398,Xorazm viloyati,Qo‘shko‘pir tumani,1,1733212,12,150
4226,206925753,XOSIYON,8400,Xorazm viloyati,Qo‘shko‘pir tumani,1,1733212,12,150
4227,206925760,TEGALAK,8401,Xorazm viloyati,Qo‘shko‘pir tumani,1,1733212,12,150
4228,202633732,XAYROBOD,8402,Xorazm viloyati,Qo‘shko‘pir tumani,1,1733212,12,150
4229,200688974,XITOYKENTI,10392,Qashqadaryo viloyati,Qarshi tumani,2,1710224,3,40
4230,202994972,SARAYON,1578,Buxoro viloyati,Kogon tumani,4,1706219,1,18
4231,202830020,UMID,4411,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4232,203660121,AMIR TEMUR,4424,Samarqand viloyati,Narpay tumani,3,1718218,6,76
4233,205785874,HUKUMATOBOD,1580,Buxoro viloyati,Kogon tumani,4,1706219,1,18
4234,202839657,IPAK YOʻLI,4398,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4235,202830155,IYMON,4397,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4236,202896864,SALOVAT,4406,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4237,202941864,NAVRUZ,4403,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4238,203166237,DOʻSTLIK,4396,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4239,202830037,YANGI ARIQ,4412,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4240,202835575,DEDAN,4395,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4241,202830163,ISTIQLOL,4399,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4242,202830013,QOZIYOQLI,4400,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4243,202835583,SARBOZOR,4407,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4244,202892206,TOʻRON,4409,Samarqand viloyati,Narpay tumani,1,1718218,6,76
4245,202830148,SOXIBKOR,4417,Samarqand viloyati,Narpay tumani,2,1718218,6,76
4246,202830116,CHARXIN,4422,Samarqand viloyati,Narpay tumani,2,1718218,6,76
4247,202844920,CHORBOGʻ,4423,Samarqand viloyati,Narpay tumani,2,1718218,6,76
4248,202837708,TEPAQOʻRGʻON,4418,Samarqand viloyati,Narpay tumani,2,1718218,6,76
4249,202866348,GULISTON,4426,Samarqand viloyati,Narpay tumani,3,1718218,6,76
4250,202835568,TOSHKOʻPRIK,4432,Samarqand viloyati,Narpay tumani,3,1718218,6,76
4251,202830109,XOʻJAQOʻRGʻON,4433,Samarqand viloyati,Narpay tumani,3,1718218,6,76
4252,202830069,KOʻK-OTA,4428,Samarqand viloyati,Narpay tumani,3,1718218,6,76
4253,204055556,YANGI,6847,Toshkent viloyati,Chinoz tumani,2,1727256,10,130
4254,303112886,GʻAYRAT,6860,Toshkent viloyati,Chinoz tumani,3,1727256,10,130
4255,303112847,TONG YULDUZI,6861,Toshkent viloyati,Chinoz tumani,3,1727256,10,130
4256,204055604,XAMZA,9808,Toshkent viloyati,Chinoz tumani,3,1727256,10,130
4257,303277475,ULUGʻVOR,6866,Toshkent viloyati,Chinoz tumani,3,1727256,10,130
4258,303300375,KANALOBOD,6863,Toshkent viloyati,Chinoz tumani,3,1727256,10,130
4259,303300447,ESHONOBOD,6857,Toshkent viloyati,Chinoz tumani,3,1727256,10,130
4260,303277451,KOʻTARMA,6858,Toshkent viloyati,Chinoz tumani,3,1727256,10,130
4261,202660676,BOLO,3823,Namangan viloyati,Chust tumani,1,1714237,5,68
4262,203633336,SHERBILAK,3839,Namangan viloyati,Chust tumani,1,1714237,5,68
4263,202854268,YAKKABULOQ,3840,Namangan viloyati,Chust tumani,1,1714237,5,68
4264,202660669,YANGICHAK,3841,Namangan viloyati,Chust tumani,1,1714237,5,68
4265,205100579,CHORTOQ,6884,Toshkent shahri,Yangixayot rayoni,4,1726292,9,183
4266,203708526,SAID OTA,6885,Toshkent viloyati,Yangiyo‘l tumani,1,1727259,10,131
4267,202944432,GʻALABA,6886,Toshkent viloyati,Yangiyo‘l tumani,1,1727259,10,131
4268,202944321,FAROVON,6891,Toshkent viloyati,Yangiyo‘l tumani,1,1727259,10,131
4269,203111899,CHAMANZOR,6920,Toshkent viloyati,Yangiyo‘l tumani,2,1727259,10,131
4270,202944488,CHANG-TEPA,6916,Toshkent viloyati,Yangiyo‘l tumani,2,1727259,10,131
4271,202944353,DEXQONOBOD,6915,Toshkent viloyati,Yangiyo‘l tumani,2,1727259,10,131
4272,207300519,SAPCHA,10922,Xorazm viloyati,Xiva tumani,2,1733226,12,155
4273,204104099,VARAGZON,8627,Xorazm viloyati,Xiva tumani,2,1733226,12,155
4274,207186479,QATTIBOSH,8632,Xorazm viloyati,Xiva tumani,3,1733226,12,155
4275,207300526,HAZRATI XAYIT ESHON,10731,Xorazm viloyati,Xiva tumani,3,1733226,12,155
4276,204099399,QOʻSHCHI KATTABOGʻ,8641,Xorazm viloyati,Xiva tumani,4,1733226,12,155
4277,207300502,GʻOVUK,10284,Xorazm viloyati,Xiva tumani,4,1733226,12,155
4278,205202110,AVAZ DUNAK,8638,Xorazm viloyati,Xiva tumani,4,1733226,12,155
4279,207333034,DOʻSTLIK,6027,Sirdaryo viloyati,Guliston tumani,4,1724220,8,101
4280,202888652,GʻOFUR GʻULOM,6588,Toshkent viloyati,Qibray tumani,2,1727248,10,126
4281,310537211,MUZBEL,15922,Jizzax viloyati,Baxmal tumani,1,1708204,2,26
4282,204495469,GʻISHTI,1527,Buxoro viloyati,G‘ijduvon tumani,3,1706215,1,17
4283,202951020,GULISTON,1543,Buxoro viloyati,G‘ijduvon tumani,4,1706215,1,17
4284,207205294,ZAFAR,2333,Qashqadaryo viloyati,Qamashi tumani,4,1710220,3,39
4285,201575774,LOYQASOY,2336,Qashqadaryo viloyati,Qamashi tumani,4,1710220,3,39
4286,207205137,MANGʻIT,2337,Qashqadaryo viloyati,Qamashi tumani,4,1710220,3,39
4287,207236447,DOVUD,2331,Qashqadaryo viloyati,Qamashi tumani,4,1710220,3,39
4288,306173334,QOʻNGʻIROT,10945,Qashqadaryo viloyati,Qamashi tumani,4,1710220,3,39
4289,202700238,GOʻRMIRON,3364,Namangan viloyati,Kosonsoy tumani,3,1714207,5,60
4290,202810440,IFTIXOR,3372,Namangan viloyati,Kosonsoy tumani,3,1714207,5,60
4291,202810544,BOGʻIBALAND,3371,Namangan viloyati,Kosonsoy tumani,3,1714207,5,60
4292,202750184,BOGʻISHAMOL,3361,Namangan viloyati,Kosonsoy tumani,3,1714207,5,60
4293,202813706,OLMAZOR,3379,Namangan viloyati,Kosonsoy tumani,4,1714207,5,60
4294,202810489,SOXIBKOR,3381,Namangan viloyati,Kosonsoy tumani,4,1714207,5,60
4295,202526611,JARQOʻRGʻON,9976,Toshkent shahri,Yashnobod tumani,3,1726290,9,115
4296,202586926,JOʻRABEK,9984,Toshkent shahri,Yashnobod tumani,3,1726290,9,115
4297,202586775,BESH BOLA,9973,Toshkent shahri,Yashnobod tumani,3,1726290,9,115
4298,202586790,M.ASHRAFIY-11,9992,Toshkent shahri,Yashnobod tumani,3,1726290,9,115
4299,205687480,SHIRINOBOD,9996,Toshkent shahri,Yashnobod tumani,3,1726290,9,115
4300,202346930,XOSIYATLI,9998,Toshkent shahri,Yashnobod tumani,3,1726290,9,115
4301,207293188,OʻQCHI-OLMAZOR,10002,Toshkent shahri,Yashnobod tumani,3,1726290,9,115
4302,202586657,ASALOBOD,9971,Toshkent shahri,Yashnobod tumani,3,1726290,9,115
4303,202313513,MUSTAQILLIK,5550,Surxondaryo viloyati,Qumqo‘rg‘on tumani,1,1722214,7,91
4304,206980648,NURLI DIYOR,5552,Surxondaryo viloyati,Qumqo‘rg‘on tumani,1,1722214,7,91
4305,202285059,PAXTAOBOD,5553,Surxondaryo viloyati,Qumqo‘rg‘on tumani,1,1722214,7,91
4306,202313458,ULUGʻBEK,5557,Surxondaryo viloyati,Qumqo‘rg‘on tumani,1,1722214,7,91
4307,202337862,UYAS,5559,Surxondaryo viloyati,Qumqo‘rg‘on tumani,1,1722214,7,91
4308,202285249,CHAYONTEPA,5562,Surxondaryo viloyati,Qumqo‘rg‘on tumani,1,1722214,7,91
4309,202313520,YANGIYER,5564,Surxondaryo viloyati,Qumqo‘rg‘on tumani,1,1722214,7,91
4310,202300158,DOʻSTLIK,10732,Surxondaryo viloyati,Qumqo‘rg‘on tumani,2,1722214,7,91
4311,202285200,NEFTCHILAR,10733,Surxondaryo viloyati,Qumqo‘rg‘on tumani,2,1722214,7,91
4312,202330026,BOBOTOGʻ,5568,Surxondaryo viloyati,Qumqo‘rg‘on tumani,2,1722214,7,91
4313,202330019,ACHAMOYLI,5567,Surxondaryo viloyati,Qumqo‘rg‘on tumani,2,1722214,7,91
4314,202285114,YANGI QISHLOQ,5573,Surxondaryo viloyati,Qumqo‘rg‘on tumani,2,1722214,7,91
4315,202285256,SHEROZI,5585,Surxondaryo viloyati,Qumqo‘rg‘on tumani,3,1722214,7,91
4316,202289163,CHOʻKIRLI,5584,Surxondaryo viloyati,Qumqo‘rg‘on tumani,3,1722214,7,91
4317,202285121,YANGISHAHAR,5586,Surxondaryo viloyati,Qumqo‘rg‘on tumani,3,1722214,7,91
4318,203600203,PASTXAM,5582,Surxondaryo viloyati,Qumqo‘rg‘on tumani,3,1722214,7,91
4319,202993167,OLTIQUSH,7973,Farg‘ona viloyati,Dang‘ara tumani,2,1730236,11,145
4320,306278384,CHODAKLIK,10736,Farg‘ona viloyati,Qo‘qon shahar,2,1730405,11,188
4321,202906709,XAMKOROBOD,8901,Toshkent shahri,Yunusobod tumani,1,1726266,9,108
4322,205720685,MURUVVAT,8918,Toshkent shahri,Yunusobod tumani,2,1726266,9,108
4323,205718575,UVAYSIY,10671,Toshkent shahri,Yunusobod tumani,2,1726266,9,108
4324,202908579,BOBO-DEHQON,8916,Toshkent shahri,Yunusobod tumani,2,1726266,9,108
4325,202908562,YUNUS OTA,8923,Toshkent shahri,Yunusobod tumani,2,1726266,9,108
4326,201124661,BEGʻUBOR,10641,Toshkent shahri,Yunusobod tumani,2,1726266,9,108
4327,205718583,YURTOBOD,10725,Toshkent shahri,Yunusobod tumani,2,1726266,9,108
4328,303824585,MEXNAT OBOD,10723,Toshkent shahri,Yunusobod tumani,2,1726266,9,108
4329,202919138,OQ-TEPA,10673,Toshkent shahri,Yunusobod tumani,2,1726266,9,108
4330,202906597,ABDURAHMON JOMIY,8933,Toshkent shahri,Yunusobod tumani,3,1726266,9,108
4331,202908554,YANGI-ARIQ,8932,Toshkent shahri,Yunusobod tumani,3,1726266,9,108
4332,202906810,ANORZOR,8940,Toshkent shahri,Yunusobod tumani,3,1726266,9,108
4333,202906874,QOʻSHCHINOR,10639,Toshkent shahri,Yunusobod tumani,3,1726266,9,108
4334,202906803,BILLUR,10638,Toshkent shahri,Yunusobod tumani,3,1726266,9,108
4335,202906731,HUSNIOBOD,8938,Toshkent shahri,Yunusobod tumani,3,1726266,9,108
4336,202906763,SHAHRISTON,8936,Toshkent shahri,Yunusobod tumani,3,1726266,9,108
4337,202906558,USTO SHIRIN,8934,Toshkent shahri,Yunusobod tumani,3,1726266,9,108
4338,202859237,GULBOGʻ,2397,Qashqadaryo viloyati,Koson tumani,1,1710229,3,41
4339,206955455,QUYI OBRON,2399,Qashqadaryo viloyati,Koson tumani,1,1710229,3,41
4340,202839198,NARTIBALAND,2402,Qashqadaryo viloyati,Koson tumani,1,1710229,3,41
4341,206998315,XALIMA,2405,Qashqadaryo viloyati,Koson tumani,1,1710229,3,41
4342,204792029,SHIRINTEPA,2407,Qashqadaryo viloyati,Koson tumani,1,1710229,3,41
4343,202859309,ESABOY,2408,Qashqadaryo viloyati,Koson tumani,1,1710229,3,41
4344,205426274,BOYGʻUNDI,2396,Qashqadaryo viloyati,Koson tumani,1,1710229,3,41
4345,206997277,MUSTAQILLIK,2420,Qashqadaryo viloyati,Koson tumani,2,1710229,3,41
4346,205451332,NIHOL,2422,Qashqadaryo viloyati,Koson tumani,2,1710229,3,41
4347,204783134,USHOQTEPA,2428,Qashqadaryo viloyati,Koson tumani,2,1710229,3,41
4348,204122204,NAVROʻZ,10580,Qashqadaryo viloyati,Koson tumani,2,1710229,3,41
4349,202859252,BESHQOʻTON,10579,Qashqadaryo viloyati,Koson tumani,2,1710229,3,41
4350,202667950,DOʻLTALI,2213,Qashqadaryo viloyati,G‘uzor tumani,1,1710207,3,37
4351,202667982,JARARIQ,2216,Qashqadaryo viloyati,G‘uzor tumani,1,1710207,3,37
4352,202854172,TAXTAKOʻPRIK,3382,Namangan viloyati,Kosonsoy tumani,4,1714207,5,60
4353,202810551,BAHORISTON,3376,Namangan viloyati,Kosonsoy tumani,4,1714207,5,60
4354,202706316,NAMUNA,3714,Namangan viloyati,Uchqo‘rg‘on tumani,1,1714234,5,66
4355,202706331,NUROBOD,3715,Namangan viloyati,Uchqo‘rg‘on tumani,1,1714234,5,66
4356,202706394,OZOD,3717,Namangan viloyati,Uchqo‘rg‘on tumani,1,1714234,5,66
4357,202705870,ULUGʻBEK,3718,Namangan viloyati,Uchqo‘rg‘on tumani,1,1714234,5,66
4358,202706324,UCHYOGʻOCH,3719,Namangan viloyati,Uchqo‘rg‘on tumani,1,1714234,5,66
4359,202706459,SHAXRIXONCHEK,3721,Namangan viloyati,Uchqo‘rg‘on tumani,1,1714234,5,66
4360,202706403,YANGIOBOD,3722,Namangan viloyati,Uchqo‘rg‘on tumani,1,1714234,5,66
4361,202706244,ATLAS,3723,Namangan viloyati,Uchqo‘rg‘on tumani,2,1714234,5,66
4362,202706237,KOʻCHABOSHI,3728,Namangan viloyati,Uchqo‘rg‘on tumani,2,1714234,5,66
4363,207016009,FAROVON,3736,Namangan viloyati,Uchqo‘rg‘on tumani,2,1714234,5,66
4364,202800667,XALFATOʻPI,3737,Namangan viloyati,Uchqo‘rg‘on tumani,2,1714234,5,66
4365,202706252,ESHONTOʻPI,3739,Namangan viloyati,Uchqo‘rg‘on tumani,2,1714234,5,66
4366,202706220,YASHIQ,3740,Namangan viloyati,Uchqo‘rg‘on tumani,2,1714234,5,66
4367,202706180,YANGIYER,3753,Namangan viloyati,Uchqo‘rg‘on tumani,3,1714234,5,66
4368,202800643,MEHNATOBOD,3749,Namangan viloyati,Uchqo‘rg‘on tumani,3,1714234,5,66
4369,202678368,QORAQOʻYLI,9604,Toshkent viloyati,Bo‘ka tumani,3,1727228,10,122
4370,202678383,IBRAT,9602,Toshkent viloyati,Bo‘ka tumani,3,1727228,10,122
4371,304955446,ISTIQLOL,9607,Toshkent viloyati,Bo‘ka tumani,3,1727228,10,122
4372,202678526,OʻRTA-TEPA,9610,Toshkent viloyati,Bo‘ka tumani,3,1727228,10,122
4373,204428178,NOVOBOD,9611,Toshkent viloyati,Bo‘ka tumani,3,1727228,10,122
4374,202678519,KATTA ROVOT,6368,Toshkent viloyati,Bo‘ka tumani,3,1727228,10,122
4375,202678447,BAXMAL,10505,Toshkent viloyati,Bo‘ka tumani,4,1727228,10,122
4376,302866614,QUSHTAMGʻALI,6188,Toshkent viloyati,Oqqo‘rg‘on tumani,4,1727206,10,118
4377,202926747,MUSTAQILLIK,6187,Toshkent viloyati,Oqqo‘rg‘on tumani,4,1727206,10,118
4378,204597680,OBODON,6514,Toshkent viloyati,Yuqorichirchiq tumani,1,1727239,10,125
4379,202590566,JUMABOZOR,6519,Toshkent viloyati,Yuqorichirchiq tumani,1,1727239,10,125
4380,203088784,QIZIL SOY,6521,Toshkent viloyati,Yuqorichirchiq tumani,1,1727239,10,125
4381,202877999,OʻZBEKISTON,6511,Toshkent viloyati,Yuqorichirchiq tumani,1,1727239,10,125
4382,205825349,FAROVON,6510,Toshkent viloyati,Yuqorichirchiq tumani,1,1727239,10,125
4383,206969438,DARXAN,6512,Toshkent viloyati,Yuqorichirchiq tumani,1,1727239,10,125
4384,202921818,USMONOBOD,6513,Toshkent viloyati,Yuqorichirchiq tumani,1,1727239,10,125
4385,202909403,SULTONRAVOT,9401,Toshkent viloyati,Yuqorichirchiq tumani,2,1727239,10,125
